명칭,위도,경도,,,,,,,,,,,,,,,,,,,,
주식회사 기베스트,37.483903,127.0414757,,,,,,,,,,,,,,,,,,,,
미향치과기공소,,,,,,,,,,,,,,,,,,,,,,
(주)인앤코,37.4784063,126.9516133,,,,,,,,,,,,,,,,,,,,
주식회사 샐러리파이,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
주식회사 뷰브레인헬스케어,37.5111263,127.0559635,,,,,,,,,,,,,,,,,,,,
(주)스타플렉스브이알,,,,,,,,,,,,,,,,,,,,,,
(주) 헥슬란트,37.493535,127.0302951,,,,,,,,,,,,,,,,,,,,
㈜어썸잇,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
두빛나래소프트,37.5279017,127.0345484,,,,,,,,,,,,,,,,,,,,
주식회사휴톤,,,,,,,,,,,,,,,,,,,,,,
빅터스그룹 주식회사,37.4948791,127.0314787,,,,,,,,,,,,,,,,,,,,
주식회사 마이셀랩,37.5018121,127.0246101,,,,,,,,,,,,,,,,,,,,
주식회사 나비효과,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜제타미디어,,,,,,,,,,,,,,,,,,,,,,
그린에코스㈜,37.4820569,126.895277,,,,,,,,,,,,,,,,,,,,
플레인월드,,,,,,,,,,,,,,,,,,,,,,
주식회사 헬릭스테크,37.4750242,127.0423418,,,,,,,,,,,,,,,,,,,,
주식회사 땀,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
㈜하이팟,37.6012625,127.045298,,,,,,,,,,,,,,,,,,,,
주식회사 케이에이치트레이더스,37.5384272,126.9654442,,,,,,,,,,,,,,,,,,,,
(주)새팜,37.4784063,126.9516133,,,,,,,,,,,,,,,,,,,,
주식회사 스마일스퀘어,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 캐시스,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 모렌소프트,37.4829591,126.8961638,,,,,,,,,,,,,,,,,,,,
주식회사 베넷플러스,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사헥사프로,37.5571594,126.981677,,,,,,,,,,,,,,,,,,,,
주식회사 팬덤코리아,37.4972885,127.0296076,,,,,,,,,,,,,,,,,,,,
테크나인 주식회사,37.5988194,127.0791566,,,,,,,,,,,,,,,,,,,,
주식회사 백선통신,37.4802172,126.885229,,,,,,,,,,,,,,,,,,,,
주식회사 씨앤디랩,37.5301251,127.123762,,,,,,,,,,,,,,,,,,,,
주식회사 다나그린,37.4917369,126.9871929,,,,,,,,,,,,,,,,,,,,
주식회사 레클,37.5052409,127.04829,,,,,,,,,,,,,,,,,,,,
주식회사 브랜딩라이즈,37.5222835,127.0328928,,,,,,,,,,,,,,,,,,,,
주식회사 원모먼트,37.4881036,127.0308629,,,,,,,,,,,,,,,,,,,,
주식회사 위상공감,37.5413651,127.0488867,,,,,,,,,,,,,,,,,,,,
(주)우진티앤에스,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
㈜피트릭스,37.495448,127.0360234,,,,,,,,,,,,,,,,,,,,
주식회사 에이원씨에프,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
주식회사 아임토리 (A.I.mtory),37.5743682,127.0400189,,,,,,,,,,,,,,,,,,,,
주식회사 더파이러츠(THE PIRATES),37.5268027,126.8918333,,,,,,,,,,,,,,,,,,,,
주식회사 랜식,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
주식회사 더블유디컴퍼니,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
유원스틸산업 주식회사,37.5384843,127.0822938,,,,,,,,,,,,,,,,,,,,
주식회사 씨앤디자인치과기공소,,,,,,,,,,,,,,,,,,,,,,
디알엑스 주식회사,37.5504335,126.9200127,,,,,,,,,,,,,,,,,,,,
(주)이스트림,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
(주)골든에프앤디,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
주식회사라카이코리아,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
(주)바이오컴,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
(주)디투스컴퍼니,37.4902494,127.0217243,,,,,,,,,,,,,,,,,,,,
주식회사 히즈,37.5300135,126.9201803,,,,,,,,,,,,,,,,,,,,
주식회사 바이트컴퍼니,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
주식회사 바쿠스랩,37.5384843,127.0822938,,,,,,,,,,,,,,,,,,,,
주식회사 딥사이드,37.512402,126.9392525,,,,,,,,,,,,,,,,,,,,
주식회사 리매진(L'imagin Inc.),37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
주식회사 두들린,37.5048707,127.0247761,,,,,,,,,,,,,,,,,,,,
주식회사 엔벤트릭,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
(주) 나온웍스,37.4831253,126.8937032,,,,,,,,,,,,,,,,,,,,
주식회사 데일리샷,37.5031331,127.0399111,,,,,,,,,,,,,,,,,,,,
효림이엔아이㈜,37.5513446,127.1103182,,,,,,,,,,,,,,,,,,,,
주식회사 배룩스,37.4928433,126.9914891,,,,,,,,,,,,,,,,,,,,
멜리펀트㈜,37.5082866,127.027185,,,,,,,,,,,,,,,,,,,,
주식회사웰스킨,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
마이오텍 사이언스 주식회사,37.589116,127.0182146,,,,,,,,,,,,,,,,,,,,
㈜엔소프테크놀러지,37.476688,126.885814,,,,,,,,,,,,,,,,,,,,
주식회사 위오아이엔씨,37.5160997,126.8868435,,,,,,,,,,,,,,,,,,,,
생코에듀주식회사,37.5059877,127.0581624,,,,,,,,,,,,,,,,,,,,
주식회사 아이핀랩스,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
주식회사 시온컴어스,,,,,,,,,,,,,,,,,,,,,,
주식회사 프리모테라,37.589116,127.0182146,,,,,,,,,,,,,,,,,,,,
소프트온넷 (주),37.5066266,127.0408262,,,,,,,,,,,,,,,,,,,,
주식회사 네트컴시스템,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
G&G TECH,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
주식회사 케이바이오헬스케어,37.5743682,127.0400189,,,,,,,,,,,,,,,,,,,,
㈜헬스브리즈,,,,,,,,,,,,,,,,,,,,,,
주식회사 에듀택트,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
파프리카랩,37.5755103,127.0030523,,,,,,,,,,,,,,,,,,,,
주식회사 소프트자이온,37.5199971,126.8899035,,,,,,,,,,,,,,,,,,,,
주식회사 콘파파,37.5227209,127.0290916,,,,,,,,,,,,,,,,,,,,
주식회사 오픈더테이블,37.546045,127.0435977,,,,,,,,,,,,,,,,,,,,
주식회사 태산마스타,37.5588062,126.9686702,,,,,,,,,,,,,,,,,,,,
(주)메피온,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
매크로영상기술㈜,37.4950461,127.1224297,,,,,,,,,,,,,,,,,,,,
주식회사 마이크로프로텍트,37.5069114,127.0555833,,,,,,,,,,,,,,,,,,,,
㈜이엔티팩토리,37.522084,127.0321894,,,,,,,,,,,,,,,,,,,,
주식회사 빌리오,37.4964986,127.0297212,,,,,,,,,,,,,,,,,,,,
㈜프로엔솔루션,37.529166,126.920852,,,,,,,,,,,,,,,,,,,,
(주)워킹카우,37.5180904,127.104321,,,,,,,,,,,,,,,,,,,,
주식회사 펫핀스,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
(주)이원오엠에스,37.4741905,126.8810699,,,,,,,,,,,,,,,,,,,,
(주)에어콕,37.5464462,127.0652608,,,,,,,,,,,,,,,,,,,,
주식회사 팩트시트,37.5421665,127.0533113,,,,,,,,,,,,,,,,,,,,
주식회사 페치,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
(주)브레인기술,37.5191533,126.8859328,,,,,,,,,,,,,,,,,,,,
데이츠바이오 주식회사,37.5581571,126.9387413,,,,,,,,,,,,,,,,,,,,
주식회사 옥쇼,37.5179309,126.8873039,,,,,,,,,,,,,,,,,,,,
주식회사 퓨처뷰티,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜뷰메진,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜디엔에이케어,37.5036429,127.0347936,,,,,,,,,,,,,,,,,,,,
(주) 테드엔터테인먼트,37.496123,127.040356,,,,,,,,,,,,,,,,,,,,
주식회사 파인더스에이아이,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
주식회사 플라야,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
㈜프람트테크놀로지,37.4980983,127.0369328,,,,,,,,,,,,,,,,,,,,
주식회사 아르본,37.5600392,126.9268562,,,,,,,,,,,,,,,,,,,,
(주)드림엔지니어링,37.5151625,126.9089899,,,,,,,,,,,,,,,,,,,,
(주)엠쓰리시스템즈 기술연구소,,,,,,,,,,,,,,,,,,,,,,
(주)그레이스타인그룹,37.4948704,127.0840442,,,,,,,,,,,,,,,,,,,,
주식회사 발란,37.5258322,127.0340451,,,,,,,,,,,,,,,,,,,,
주식회사 엠아이디엘,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 쎄이프리,37.486338,127.1238016,,,,,,,,,,,,,,,,,,,,
주식회사 업사이클솔루션,,,,,,,,,,,,,,,,,,,,,,
주식회사 레드진,37.4751547,126.9586632,,,,,,,,,,,,,,,,,,,,
주식회사 테이아,37.401025,126.9689221,,,,,,,,,,,,,,,,,,,,
주식회사 라이팩,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
㈜플리츠미,37.5432491,127.0632988,,,,,,,,,,,,,,,,,,,,
주식회사 모바일닥터,37.4824945,126.9943686,,,,,,,,,,,,,,,,,,,,
주식회사 이보그,37.5168721,126.8663985,,,,,,,,,,,,,,,,,,,,
주식회사 티엠나인,37.4770758,127.0456037,,,,,,,,,,,,,,,,,,,,
필드멘토 주식회사,37.4848802,127.09066,,,,,,,,,,,,,,,,,,,,
㈜미들스튜디오,37.5729503,126.9793579,,,,,,,,,,,,,,,,,,,,
주식회사 메리버스스튜디오,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
주식회사 예거,37.6496287,127.0199864,,,,,,,,,,,,,,,,,,,,
주식회사 아이센스티앤씨,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
주식회사 임팩트에이아이,37.5148952,127.0626533,,,,,,,,,,,,,,,,,,,,
주식회사 맥케이,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
주식회사 테드스토리,37.4798346,126.8824997,,,,,,,,,,,,,,,,,,,,
주식회사 티아이웍스,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
코넥티브 주식회사,37.5698014,126.978084,,,,,,,,,,,,,,,,,,,,
주식회사 모빌린트,37.5003682,127.0334402,,,,,,,,,,,,,,,,,,,,
주식회사 핸디랩스,37.5047128,127.0523118,,,,,,,,,,,,,,,,,,,,
주식회사 래디센(Radisen Co.Ltd.),37.4766026,126.9583701,,,,,,,,,,,,,,,,,,,,
뉴클 주식회사,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
뮤토스마트,37.5232648,127.1318276,,,,,,,,,,,,,,,,,,,,
주식회사 비티에스이엔지,37.4753774,126.8815848,,,,,,,,,,,,,,,,,,,,
주식회사 넥스트키친,37.4996032,127.029589,,,,,,,,,,,,,,,,,,,,
주식회사 아이에스티엔,37.4836898,127.1175415,,,,,,,,,,,,,,,,,,,,
주식회사 이미지웍스코리아,37.4995443,127.0531863,,,,,,,,,,,,,,,,,,,,
주식회사 가인지캠퍼스,37.5455203,126.9127662,,,,,,,,,,,,,,,,,,,,
주식회사 지엔씨환경솔루션,37.5644709,126.9213708,,,,,,,,,,,,,,,,,,,,
주식회사 플럭시티,37.4596828,127.023576,,,,,,,,,,,,,,,,,,,,
㈜올로케이션,37.4831253,126.8937032,,,,,,,,,,,,,,,,,,,,
㈜펀다,37.5012617,127.0277998,,,,,,,,,,,,,,,,,,,,
로드원오원 주식회사,37.5226393,127.0362922,,,,,,,,,,,,,,,,,,,,
디자인이룸인(주),,,,,,,,,,,,,,,,,,,,,,
(주)에스티큐브,37.510398,127.060961,,,,,,,,,,,,,,,,,,,,
(주)아케미,37.6078051,127.0239513,,,,,,,,,,,,,,,,,,,,
주식회사 아사달시스템,37.4799048,126.8824813,,,,,,,,,,,,,,,,,,,,
예이랩스 주식회사,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
(주) 헥사이노힐,37.4760213,126.8801122,,,,,,,,,,,,,,,,,,,,
주식회사 메가텍,,,,,,,,,,,,,,,,,,,,,,
한국정보보호인식,37.4746528,126.8822218,,,,,,,,,,,,,,,,,,,,
주식회사 리얼티테크,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
주식회사 에듀콥,37.552719,126.926049,,,,,,,,,,,,,,,,,,,,
주식회사 모드하우스,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 블루레시피,37.4983641,127.0694487,,,,,,,,,,,,,,,,,,,,
㈜구름네트웍스,37.5443907,127.086669,,,,,,,,,,,,,,,,,,,,
(주)캐리버스,37.5040286,127.0545259,,,,,,,,,,,,,,,,,,,,
주식회사 티비킹,37.5059877,127.0581624,,,,,,,,,,,,,,,,,,,,
주식회사 마스앤비너스,,,,,,,,,,,,,,,,,,,,,,
주식회사 비아체에프엔씨,,,,,,,,,,,,,,,,,,,,,,
주식회사 열한시,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
씨그로 주식회사,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
㈜코스알엑스,,,,,,,,,,,,,,,,,,,,,,
(주) 캠프테라퓨틱스,37.5065193,127.0894214,,,,,,,,,,,,,,,,,,,,
(주)픽쳐레스크,37.5117217,127.0289683,,,,,,,,,,,,,,,,,,,,
주식회사 슬로우로켓,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
(주)이글루코퍼레이션,37.4855761,127.116571,,,,,,,,,,,,,,,,,,,,
주식회사 엠파파,37.5456169,126.91764,,,,,,,,,,,,,,,,,,,,
주식회사 플코스킨,37.5632286,126.9434177,,,,,,,,,,,,,,,,,,,,
앨리슨하이퍼앰(주),37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 티옵시스,37.4761397,126.8829139,,,,,,,,,,,,,,,,,,,,
주식회사 바잉스퀘어,37.5007029,127.0307453,,,,,,,,,,,,,,,,,,,,
주식회사 에이버스,37.5743682,127.0400189,,,,,,,,,,,,,,,,,,,,
(주)이음엔지니어링,,,,,,,,,,,,,,,,,,,,,,
㈜휴먼스케이프,37.5128187,127.0562566,,,,,,,,,,,,,,,,,,,,
㈜프로텐,37.4801705,126.8811402,,,,,,,,,,,,,,,,,,,,
(주)허니냅스,37.5036732,127.0355514,,,,,,,,,,,,,,,,,,,,
하이스토리 주식회사,37.5776229,126.8949274,,,,,,,,,,,,,,,,,,,,
㈜제이니스,37.547388,127.050378,,,,,,,,,,,,,,,,,,,,
크리모 주식회사,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
(주) 리알금속,,,,,,,,,,,,,,,,,,,,,,
모바일센주식회사,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
주식회사 제이씨에프테크놀러지,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
디뉴로 주식회사,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
루에랑 주식회사,37.5075867,127.0256819,,,,,,,,,,,,,,,,,,,,
주식회사 쿠키로켓,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
플라스머(PlaSMer),37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
샘랩㈜,37.4770244,126.8826848,,,,,,,,,,,,,,,,,,,,
주식회사 다온테크,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
메이린스테이션 주식회사,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
주식회사 웨인힐스브라이언트에이아이,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
아레나캐스트 주식회사,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사디오스튜디오,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
주식회사 큐스코,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
주식회사 디케이라이츠,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 페칭,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
주식회사 픽셀소프트웨어,37.5077492,127.066439,,,,,,,,,,,,,,,,,,,,
주식회사 지엠엠씨,37.4804411,126.8761376,,,,,,,,,,,,,,,,,,,,
주식회사 엑센솔루션,37.4808602,126.8807504,,,,,,,,,,,,,,,,,,,,
주식회사 비코,37.5592605,126.9167737,,,,,,,,,,,,,,,,,,,,
바이오씨앤씨(주),,,,,,,,,,,,,,,,,,,,,,
지피이엔씨 주식회사,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
광명통신안전 (주),37.5046691,127.0427643,,,,,,,,,,,,,,,,,,,,
주식회사 위두케이,37.492994,127.112326,,,,,,,,,,,,,,,,,,,,
아콘소프트 주식회사,37.4963104,127.0327393,,,,,,,,,,,,,,,,,,,,
니나노㈜,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
㈜베가게임즈,37.4829154,126.8812688,,,,,,,,,,,,,,,,,,,,
주식회사 브이터치,37.513741,127.018779,,,,,,,,,,,,,,,,,,,,
주식회사 애브체인,37.5729503,126.9793579,,,,,,,,,,,,,,,,,,,,
주식회사 버드코리아,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
주식회사 이엘미디어컴퍼니,37.58006,126.8886669,,,,,,,,,,,,,,,,,,,,
(주)버텍스아이디,37.4818718,127.1240015,,,,,,,,,,,,,,,,,,,,
주식회사 딥트레이드,37.4784063,126.9516133,,,,,,,,,,,,,,,,,,,,
주식회사 아이티콤,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
(주)오엔케이알트레이딩,37.5140471,127.1156817,,,,,,,,,,,,,,,,,,,,
㈜휴맥스옵틱,,,,,,,,,,,,,,,,,,,,,,
주식회사 재플,37.5149251,127.0394683,,,,,,,,,,,,,,,,,,,,
주식회사 잇다헬스케어,37.5743682,127.0400189,,,,,,,,,,,,,,,,,,,,
(주)에스넷,37.498524,127.0350122,,,,,,,,,,,,,,,,,,,,
주식회사 스칼라팍스트롯,37.5919966,127.0368671,,,,,,,,,,,,,,,,,,,,
㈜동방지앤씨,37.4882818,127.0544123,,,,,,,,,,,,,,,,,,,,
주식회사 썸띵코퍼레이션,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
주식회사 티앤에이공조시스템,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
카라투자자문 주식회사,37.5200286,126.9297601,,,,,,,,,,,,,,,,,,,,
주식회사 메디트릭스,,,,,,,,,,,,,,,,,,,,,,
비씨랩스 주식회사,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 띵굴,37.5135396,127.1041251,,,,,,,,,,,,,,,,,,,,
필로토 주식회사,37.5453577,126.9525465,,,,,,,,,,,,,,,,,,,,
(주) 바운드엔터테인먼트,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
주식회사 베이비드로우,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 인사이트투어,37.5058415,127.0521663,,,,,,,,,,,,,,,,,,,,
㈜텐스퀘어,37.5150268,127.0279934,,,,,,,,,,,,,,,,,,,,
(주)마이스소프트,37.4842379,126.8992295,,,,,,,,,,,,,,,,,,,,
마이솔루션,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 스카이라인필름,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 비바이노베이션,,,,,,,,,,,,,,,,,,,,,,
주식회사 디오메이커스,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
주식회사 아브로소프트코리아,37.5791192,126.8902941,,,,,,,,,,,,,,,,,,,,
넥스트리 주식회사,37.4799048,126.8824813,,,,,,,,,,,,,,,,,,,,
주식회사 올릭스글로벌,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
주식회사 주경,,,,,,,,,,,,,,,,,,,,,,
(주)한국원자력엔지니어링,37.5433863,127.0554176,,,,,,,,,,,,,,,,,,,,
주식회사 엔비뉴브리즈,,,,,,,,,,,,,,,,,,,,,,
주식회사 피앤엘글로벌,37.4837121,127.0324112,,,,,,,,,,,,,,,,,,,,
"제노힐주식회사(Genoheal Co.,Ltd)",37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
미온바이오주식회사,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 프로티나,37.4736804,126.8888844,,,,,,,,,,,,,,,,,,,,
루벤즈아트브러쉬,,,,,,,,,,,,,,,,,,,,,,
(주)밸류크리에이션서비스,37.5144968,127.017951,,,,,,,,,,,,,,,,,,,,
주식회사 동신시앤시,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
주식회사 링크솔루텍,37.555507,126.9736559,,,,,,,,,,,,,,,,,,,,
주식회사 파이어볼트,37.4954031,126.887369,,,,,,,,,,,,,,,,,,,,
(주)엘에스엠케이,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
주식회사 밸런스히어로,,,,,,,,,,,,,,,,,,,,,,
주식회사 엔아이글로벌,37.5032571,127.06685,,,,,,,,,,,,,,,,,,,,
인사이너리,37.5145796,127.060586,,,,,,,,,,,,,,,,,,,,
(주)한국정보보안기술원,,,,,,,,,,,,,,,,,,,,,,
디지털네이티브스(주),37.4950392,127.0375671,,,,,,,,,,,,,,,,,,,,
주식회사 아이앰히어,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 그루텍,37.4853303,127.1182045,,,,,,,,,,,,,,,,,,,,
주식회사 비자림,37.5318014,127.1411551,,,,,,,,,,,,,,,,,,,,
(주) 헬스허브,37.517057,127.0178767,,,,,,,,,,,,,,,,,,,,
주식회사 고래와,37.532663,126.973891,,,,,,,,,,,,,,,,,,,,
주식회사멜레아,37.536038,126.9641535,,,,,,,,,,,,,,,,,,,,
(주)그로비교육,37.5072309,127.0555318,,,,,,,,,,,,,,,,,,,,
주식회사 케이피디엠,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
"주식회사 오니스트(Ownist, Inc.)",37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
주식회사 리로소프트,37.4839163,126.8940805,,,,,,,,,,,,,,,,,,,,
주식회사 라미나알앤디,37.481355,126.8838634,,,,,,,,,,,,,,,,,,,,
주식회사 영배,37.6189525,126.9196972,,,,,,,,,,,,,,,,,,,,
(주)피플벤처스,37.5847894,126.8858405,,,,,,,,,,,,,,,,,,,,
주식회사 에이치투엘테크놀로지,37.5255894,126.8889075,,,,,,,,,,,,,,,,,,,,
주식회사 아이랩미디어,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사에어캡,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
주식회사 모빌테크,37.4749983,127.0414131,,,,,,,,,,,,,,,,,,,,
엠지엠씨 주식회사,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
주식회사 퓨어텍코리아,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
(주)보광티앤씨,37.5297896,126.9192524,,,,,,,,,,,,,,,,,,,,
(주)플로원,37.4989594,126.9971768,,,,,,,,,,,,,,,,,,,,
(주) 유시스,,,,,,,,,,,,,,,,,,,,,,
에스트랜스포트(주),37.4848376,127.1254914,,,,,,,,,,,,,,,,,,,,
"주식회사 에이젠글로벌(aiZEN Global Co.,Inc.)",37.5281538,126.9226486,,,,,,,,,,,,,,,,,,,,
㈜달리는사람들,37.4866717,127.01052,,,,,,,,,,,,,,,,,,,,
주식회사 블루비커,37.5384272,126.9654442,,,,,,,,,,,,,,,,,,,,
주식회사 에이테크,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
(주)휴건설,37.545558,126.9402496,,,,,,,,,,,,,,,,,,,,
주식회사 메디잡리더스,,,,,,,,,,,,,,,,,,,,,,
이유박스,37.5145437,127.1065971,,,,,,,,,,,,,,,,,,,,
주식회사 테이스티컴퍼니,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
주식회사 일코전자,37.5729503,126.9793579,,,,,,,,,,,,,,,,,,,,
리얼리티리플렉션 주식회사,37.5447394,127.0593341,,,,,,,,,,,,,,,,,,,,
주식회사 에이아이투유(AI2U),37.589116,127.0182146,,,,,,,,,,,,,,,,,,,,
주식회사 헬리큐어,37.589116,127.0182146,,,,,,,,,,,,,,,,,,,,
주식회사 오토위니,,,,,,,,,,,,,,,,,,,,,,
주식회사 제너릭아이티,37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
주식회사 티비스톰,37.4844634,127.0121296,,,,,,,,,,,,,,,,,,,,
에이포엑스 주식회사,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
주식회사 레오코퍼레이션,37.5172363,127.0473248,,,,,,,,,,,,,,,,,,,,
(주)쟁이얼 덴탈랩,37.541763,127.1417598,,,,,,,,,,,,,,,,,,,,
㈜커버써먼,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
(주)화성에프앤씨,37.6396099,127.0256575,,,,,,,,,,,,,,,,,,,,
대원인쇄 주식회사,,,,,,,,,,,,,,,,,,,,,,
가나이엔지,37.4922091,126.8973962,,,,,,,,,,,,,,,,,,,,
그린웨일글로벌 주식회사,37.5148904,127.0357573,,,,,,,,,,,,,,,,,,,,
주식회사 쇼골프,37.5523502,126.8129653,,,,,,,,,,,,,,,,,,,,
(주)퍼스트무버스,37.5068231,127.0612341,,,,,,,,,,,,,,,,,,,,
주식회사 더리얼마케팅,37.5239281,127.0482246,,,,,,,,,,,,,,,,,,,,
㈜디쎈,37.556904,126.8642901,,,,,,,,,,,,,,,,,,,,
주식회사 모라이,37.4117328,127.0971689,,,,,,,,,,,,,,,,,,,,
(주)룩지다,37.4755293,127.0381242,,,,,,,,,,,,,,,,,,,,
벌스워크 주식회사,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
주식회사 티유컨설팅,37.5509786,126.8495382,,,,,,,,,,,,,,,,,,,,
주식회사 와이에스벤처스,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
주식회사 라이프사이언스코리아,37.4625763,127.1278465,,,,,,,,,,,,,,,,,,,,
주식회사 네오비,37.4837322,126.9835618,,,,,,,,,,,,,,,,,,,,
(주)에스앤씨랩,37.544787,127.064452,,,,,,,,,,,,,,,,,,,,
주식회사 비즈니스인사이트,37.5032937,127.0437705,,,,,,,,,,,,,,,,,,,,
(주)라온키즈에듀케이션,37.4667852,126.886837,,,,,,,,,,,,,,,,,,,,
피데스어드바이저리 주식회사,37.5695312,126.976126,,,,,,,,,,,,,,,,,,,,
스포츠다,37.4518527,126.9020358,,,,,,,,,,,,,,,,,,,,
"주식회사 1리터(1LITER CO.,Ltd.)",37.5637561,126.9084211,,,,,,,,,,,,,,,,,,,,
주식회사 술로몬,37.5713968,126.9349321,,,,,,,,,,,,,,,,,,,,
주식회사 여심서울,37.5523012,126.8656893,,,,,,,,,,,,,,,,,,,,
주식회사 인공,37.5640907,126.9979403,,,,,,,,,,,,,,,,,,,,
주식회사 티아이지코리아,37.5263715,126.8962283,,,,,,,,,,,,,,,,,,,,
주식회사 더바오파트너스,37.5633415,127.0371025,,,,,,,,,,,,,,,,,,,,
주식회사 갤러리K (GalleryK),37.5246704,127.040848,,,,,,,,,,,,,,,,,,,,
